#CELLSIZE=5.000000,DATACOL=-1,DATATYPE=pedestrianCount,IDXCOL=3,MAP_TYPE=ymfPlusDistStep,NODE_ID=18,SEP=;,SIM_BBOX=0;0;164.1;215.1,VERSION=0.4,XOFFSET=-692273.889474,XSIZE=164.100000,YOFFSET=-5337503.566101,YSIZE=215.100000
simtime;x;y;count;measured_t;received_t;source;selection;selectionRank;sourceHost;sourceEntry;hostEntry;rsd_id;own_cell
541;15;21;0;535.554876761403;540.997134;145734;ymfPlusDistStep;0.00526316;2.85262;13.8078;18.9828;-1;0
541;16;16;0;529.194876761403;540.997134;145734;ymfPlusDistStep;0.00180666;2.85262;88.8449;22.6821;-1;0
541;16;17;2;540.953;540.975134;18;ymfPlusDistStep;0.0025641;0;20.4159;20.4159;1;0
541;16;18;1;540.698;540.719134;18;ymfPlusDistStep;1;0;19.2131;19.2131;1;0
541;16;19;0;540.714876761403;540.997134;145734;ymfPlusDistStep;0.00277185;2.85262;4.09917;19.2736;-1;0
541;17;17;0;535.614876761403;540.997134;145734;ymfPlusDistStep;0.00204082;2.85262;31.3357;25.1515;-1;0
541;17;18;1;540.684876761403;540.997134;145734;ymfPlusDistStep;0.00263158;2.85262;4.7249;24.1853;-1;0
541;17;19;1;540.684876761403;540.997134;145734;ymfPlusDistStep;0.00271435;2.85262;2.03464;24.2335;-1;0
541;18;18;1;540.604876761403;540.997134;145734;ymfPlusDistStep;0.00378565;2.85262;55.0836;29.1671;-1;0
541;18;19;0;537.574876761403;540.997134;145734;ymfPlusDistStep;0.00258334;2.85262;52.2457;29.207;-1;0
542;11;19;1;541.470715413378;541.840134;132124;ymfPlusDistStep;0.00357143;16.4816;27.7826;6.52149;-1;0
542;11;20;0;532.102673908121;541.865134;129457;ymfPlusDistStep;0.00263158;47.3755;23.0266;9.73966;-1;0
542;11;21;0;535.978983082644;541.951134;97793;ymfPlusDistStep;0.00253682;23.6228;12.322;14.0425;-1;0
542;11;22;0;540.482673908121;541.865134;129457;ymfPlusDistStep;0.00277093;47.3755;3.21637;18.6955;-1;0
542;11;23;1;541.512673908121;541.865134;129457;ymfPlusDistStep;0.0027027;47.3755;39.8398;23.4916;-1;0
542;11;24;0;541.428983082644;541.951134;97793;ymfPlusDistStep;0.0025;23.6228;3.12667;28.3582;-1;0
542;11;25;3;541.856;541.878134;18;ymfPlusDistStep;0.0027027;0;33.2644;33.2644;1;0
542;11;26;1;541.682673908121;541.865134;129457;ymfPlusDistStep;0.00284024;47.3755;49.4371;38.1949;-1;0
542;11;27;1;541.91;541.931134;18;ymfPlusDistStep;0.0029093;0;43.1414;43.1414;1;0
542;11;28;1;541.558983082644;541.951134;97793;ymfPlusDistStep;0.00242751;23.6228;57.7474;48.099;-1;0
542;11;29;0;536.878983082644;541.951134;97793;ymfPlusDistStep;0.00269041;23.6228;69.645;53.0645;-1;0
542;11;30;0;541.478983082644;541.951134;97793;ymfPlusDistStep;0.00311629;23.6228;67.0712;58.036;-1;0
542;11;31;2;541.965;541.987134;18;ymfPlusDistStep;0.00240721;0;63.0119;63.0119;1;0
542;11;32;0;535.428983082644;541.951134;97793;ymfPlusDistStep;0.00266865;23.6228;98.8823;67.9914;-1;0
542;11;33;0;539.222673908121;541.865134;129457;ymfPlusDistStep;0.0026339;47.3755;80.4597;72.9737;-1;0
542;11;34;1;541.822;541.843134;18;ymfPlusDistStep;0.00299577;0;77.9583;77.9583;1;0
542;11;35;1;541.788983082644;541.951134;97793;ymfPlusDistStep;0.00242296;23.6228;35.7353;82.9447;-1;0
542;12;16;0;540.7448548024;541.727134;143970;ymfPlusDistStep;0.00310443;20.3467;28.569;12.3014;-1;0
542;12;17;1;541.888;541.909134;18;ymfPlusDistStep;0.0027027;0;7.32503;7.32503;1;0
542;12;18;3;541.961;541.983134;18;ymfPlusDistStep;0.00283224;0;2.44688;2.44688;1;0
542;12;19;0;540.282673908121;541.865134;129457;ymfPlusDistStep;0.00343064;47.3755;78.0599;2.88417;-1;0
542;12;20;0;537.302673908121;541.865134;129457;ymfPlusDistStep;0.0027;47.3755;26.2672;7.78779;-1;0
542;12;21;2;541.825;541.847134;18;ymfPlusDistStep;0.00263158;0;12.7664;12.7664;1;0
542;12;22;1;541.782673908121;541.865134;129457;ymfPlusDistStep;0.003125;47.3755;5.721;17.757;-1;0
542;12;35;1;541.528983082644;541.951134;97793;ymfPlusDistStep;0.00243077;23.6228;13.539;82.7382;-1;0
542;13;10;0;530.512673908121;541.865134;129457;ymfPlusDistStep;0.00272345;47.3755;116.94;42.4632;-1;0
542;13;11;0;532.2248548024;541.727134;143970;ymfPlusDistStep;0.00666667;20.3467;29.0708;37.4894;-1;0
542;13;12;1;541.809934190164;541.809934190164;18;ymfPlusDistStep;0.00644905;0;32.5237;32.5237;1;0
542;13;14;1;541.3948548024;541.727134;143970;ymfPlusDistStep;0.00588235;20.3467;32.1571;22.6374;-1;0
542;13;15;2;541.678983082644;541.951134;97793;ymfPlusDistStep;0.00215301;23.6228;48.9584;17.7421;-1;0
542;13;16;1;541.762673908121;541.865134;129457;ymfPlusDistStep;0.00274971;47.3755;35.1888;12.9272;-1;0
542;13;17;0;537.5948548024;541.727134;143970;ymfPlusDistStep;0.00878795;20.3467;87.0058;8.33335;-1;0
542;13;22;1;541.877;541.898134;18;ymfPlusDistStep;0.0030303;0;18.1962;18.1962;1;0
542;13;23;3;541.939;541.960134;18;ymfPlusDistStep;0.0027027;0;23.0961;23.0961;1;0
542;13;24;1;541.342673908121;541.865134;129457;ymfPlusDistStep;0.0025641;47.3755;10.3936;28.0315;-1;0
542;13;25;0;539.792673908121;541.865134;129457;ymfPlusDistStep;0.0027027;47.3755;40.4799;32.9863;-1;0
542;13;26;2;541.853;541.884134;18;ymfPlusDistStep;0.00666667;0;37.9529;37.9529;1;0
542;13;27;0;539.1448548024;541.727134;143970;ymfPlusDistStep;0.00555556;20.3467;48.6598;42.9273;-1;0
542;13;28;0;541.392673908121;541.865134;129457;ymfPlusDistStep;0.00270256;47.3755;45.1855;47.9071;-1;0
542;13;29;0;538.182673908121;541.865134;129457;ymfPlusDistStep;0.0027027;47.3755;59.0404;52.8906;-1;0
542;13;30;1;541.84;541.862134;18;ymfPlusDistStep;0.00262168;0;57.877;57.877;1;0
542;13;31;1;541.758983082644;541.951134;97793;ymfPlusDistStep;0.00243223;23.6228;41.9015;62.8656;-1;0
542;13;32;1;541.835;541.856134;18;ymfPlusDistStep;0.00296361;0;67.8558;67.8558;1;0
542;13;33;1;541.835;541.856134;18;ymfPlusDistStep;0.00302151;0;72.8474;72.8474;1;0
542;13;34;2;541.782673908121;541.865134;129457;ymfPlusDistStep;0.00240041;47.3755;31.9146;77.8401;-1;0
542;13;35;0;541.332673908121;541.865134;129457;ymfPlusDistStep;0.00310564;47.3755;90.2189;82.8336;-1;0
542;14;12;0;535.3848548024;541.727134;143970;ymfPlusDistStep;0.00695088;20.3467;114.026;33.5198;-1;0
542;14;15;0;538.9048548024;541.727134;143970;ymfPlusDistStep;0.00487616;20.3467;95.696;19.5082;-1;0
542;14;16;1;541.762673908121;541.865134;129457;ymfPlusDistStep;0.00250437;47.3755;36.7529;15.2611;-1;0
542;14;21;1;541.959;541.980134;18;ymfPlusDistStep;0.00292941;0;15.6384;15.6384;1;0
542;14;22;1;541.702673908121;541.865134;129457;ymfPlusDistStep;0.00333333;47.3755;20.2925;19.9221;-1;0
542;14;27;1;541.88;541.901134;18;ymfPlusDistStep;0.0027027;0;43.6869;43.6869;1;0
542;14;28;1;541.802673908121;541.865134;129457;ymfPlusDistStep;0.00294118;47.3755;13.8701;48.5889;-1;0
542;14;29;0;536.3348548024;541.727134;143970;ymfPlusDistStep;0.00416667;20.3467;53.2529;53.509;-1;0
542;14;30;0;533.870715413378;541.840134;132124;ymfPlusDistStep;0.00374915;16.4816;89.1927;58.4426;-1;0
542;14;31;0;527.200715413378;541.840134;132124;ymfPlusDistStep;0.00416667;16.4816;51.4259;63.3867;-1;0
542;14;32;1;541.708983082644;541.951134;97793;ymfPlusDistStep;0.00218123;23.6228;37.6938;68.3389;-1;0
542;14;33;0;539.678983082644;541.951134;97793;ymfPlusDistStep;0.00215865;23.6228;76.5384;73.2976;-1;0
542;15;16;1;541.402673908121;541.865134;129457;ymfPlusDistStep;0.00216122;47.3755;16.4878;18.6733;-1;0
542;15;17;0;540.842673908121;541.865134;129457;ymfPlusDistStep;0.00404732;47.3755;80.0976;15.8437;-1;0
542;15;19;1;541.792673908121;541.865134;129457;ymfPlusDistStep;0.00288785;47.3755;26.7729;14.3417;-1;0
542;15;20;1;541.782673908121;541.865134;129457;ymfPlusDistStep;0.0030303;47.3755;23.4795;16.0629;-1;0
542;15;21;1;541.917;541.944134;18;ymfPlusDistStep;0.00555556;0;18.9828;18.9828;1;0
542;16;16;0;529.288983082644;541.951134;97793;ymfPlusDistStep;0.00180666;23.6228;88.8449;22.6821;-1;0
542;16;17;1;541.452673908121;541.865134;129457;ymfPlusDistStep;0.0025641;47.3755;45.2475;20.4159;-1;0
542;16;18;2;541.924;541.945134;18;ymfPlusDistStep;0.05;0;19.2131;19.2131;1;0
542;16;19;0;541.232673908121;541.865134;129457;ymfPlusDistStep;0.00277375;47.3755;37.3162;19.2736;-1;0
542;17;17;0;535.708983082644;541.951134;97793;ymfPlusDistStep;0.00204082;23.6228;31.3357;25.1515;-1;0
542;17;18;0;541.837;541.859134;18;ymfPlusDistStep;0.00263158;0;24.1853;24.1853;1;0
542;17;19;1;541.602673908121;541.865134;129457;ymfPlusDistStep;0.00282258;47.3755;4.06646;24.2335;-1;0
542;18;18;1;541.837;541.859134;18;ymfPlusDistStep;0.00414336;0;29.1671;29.1671;1;0
542;18;19;1;541.926;541.947134;18;ymfPlusDistStep;0.00260715;0;29.207;29.207;1;0
543;11;19;0;542.041567066361;542.894134;135919;ymfPlusDistStep;0.00333333;14.5759;20.6275;6.52149;-1;0
543;11;20;1;542.811162532068;542.973134;127520;ymfPlusDistStep;0.0025641;15.6566;19.3726;9.73966;-1;0
543;11;21;0;536.051162532068;542.973134;127520;ymfPlusDistStep;0.00263158;15.6566;12.322;14.0425;-1;0
543;11;22;0;541.001162532068;542.973134;127520;ymfPlusDistStep;0.0026413;15.6566;60.4927;18.6955;-1;0
543;11;23;1;542.641162532068;542.973134;127520;ymfPlusDistStep;0.00263158;15.6566;36.5719;23.4916;-1;0
543;11;24;0;541.501162532068;542.973134;127520;ymfPlusDistStep;0.00243902;15.6566;3.12667;28.3582;-1;0
543;11;25;3;542.851162532068;542.973134;127520;ymfPlusDistStep;0.0025641;15.6566;33.1296;33.2644;-1;0
543;11;26;1;542.761162532068;542.973134;127520;ymfPlusDistStep;0.00268758;15.6566;50.029;38.1949;-1;0
543;11;27;1;542.481162532068;542.973134;127520;ymfPlusDistStep;0.00274933;15.6566;42.9842;43.1414;-1;0
543;11;28;1;542.491162532068;542.973134;127520;ymfPlusDistStep;0.00238059;15.6566;9.70174;48.099;-1;0
543;11;29;0;536.951162532068;542.973134;127520;ymfPlusDistStep;0.00255303;15.6566;69.645;53.0645;-1;0
543;11;30;0;541.551162532068;542.973134;127520;ymfPlusDistStep;0.00285402;15.6566;67.0712;58.036;-1;0
543;11;31;2;542.511162532068;542.973134;127520;ymfPlusDistStep;0.00227992;15.6566;24.5482;63.0119;-1;0
543;11;32;0;535.501162532068;542.973134;127520;ymfPlusDistStep;0.00257298;15.6566;98.8823;67.9914;-1;0
543;11;33;0;539.301162532068;542.973134;127520;ymfPlusDistStep;0.00255578;15.6566;80.4597;72.9737;-1;0
543;11;34;1;542.659634132324;542.957134;97793;ymfPlusDistStep;0.00218358;22.6944;17.6987;77.9583;-1;0
543;11;35;2;542.689634132324;542.957134;97793;ymfPlusDistStep;0.00211138;22.6944;21.4073;82.9447;-1;0
543;12;16;0;541.471162532068;542.973134;127520;ymfPlusDistStep;0.003224;15.6566;70.5329;12.3014;-1;0
543;12;17;1;542.931;542.953134;18;ymfPlusDistStep;0.00263158;0;7.32503;7.32503;1;0
543;12;18;2;542.871162532068;542.973134;127520;ymfPlusDistStep;0.00268498;15.6566;18.0018;2.44688;-1;0
543;12;19;1;542.871162532068;542.973134;127520;ymfPlusDistStep;0.00244942;15.6566;13.0835;2.88417;-1;0
543;12;20;0;537.371162532068;542.973134;127520;ymfPlusDistStep;0.00262902;15.6566;26.2672;7.78779;-1;0
543;12;21;2;542.841162532068;542.973134;127520;ymfPlusDistStep;0.0025641;15.6566;15.8982;12.7664;-1;0
543;12;22;0;542.741162532068;542.973134;127520;ymfPlusDistStep;0.00294118;15.6566;3.51825;17.757;-1;0
543;12;35;0;542.709634132324;542.957134;97793;ymfPlusDistStep;0.00233462;22.6944;18.7964;82.7382;-1;0
543;13;10;0;530.591162532068;542.973134;127520;ymfPlusDistStep;0.00263158;15.6566;116.94;42.4632;-1;0
543;13;11;0;532.276617094487;542.789134;143897;ymfPlusDistStep;0.00588235;20.6121;29.0708;37.4894;-1;0
543;13;12;0;543;543;18;ymfPlusDistStep;0.00588235;0;32.5237;32.5237;1;0
543;13;13;1;542.596617094487;542.789134;143897;ymfPlusDistStep;0.0125;20.6121;15.5189;27.5703;-1;0
543;13;14;0;542.026617094487;542.789134;143897;ymfPlusDistStep;0.00526316;20.6121;59.2158;22.6374;-1;0
543;13;15;2;542.871162532068;542.973134;127520;ymfPlusDistStep;0.00223285;15.6566;32.932;17.7421;-1;0
543;13;16;1;542.661162532068;542.973134;127520;ymfPlusDistStep;0.00260638;15.6566;2.28549;12.9272;-1;0
543;13;17;0;537.646617094487;542.789134;143897;ymfPlusDistStep;0.00730481;20.6121;87.0058;8.33335;-1;0
543;13;22;2;542.581162532068;542.973134;127520;ymfPlusDistStep;0.00285714;15.6566;46.2196;18.1962;-1;0
543;13;23;2;542.551162532068;542.973134;127520;ymfPlusDistStep;0.0025641;15.6566;4.48441;23.0961;-1;0
543;13;24;1;542.891162532068;542.973134;127520;ymfPlusDistStep;0.0025;15.6566;12.5917;28.0315;-1;0
543;13;25;1;542.881162532068;542.973134;127520;ymfPlusDistStep;0.00263158;15.6566;17.4833;32.9863;-1;0
543;13;26;1;542.466617094487;542.789134;143897;ymfPlusDistStep;0.00588235;20.6121;10.9808;37.9529;-1;0
543;13;27;0;539.196617094487;542.789134;143897;ymfPlusDistStep;0.00526316;20.6121;48.6598;42.9273;-1;0
543;13;28;0;541.471162532068;542.973134;127520;ymfPlusDistStep;0.00263144;15.6566;45.1855;47.9071;-1;0
543;13;29;0;538.251567066361;542.894134;135919;ymfPlusDistStep;0.0025641;14.5759;59.0404;52.8906;-1;0
543;13;30;1;542.681162532068;542.973134;127520;ymfPlusDistStep;0.00248611;15.6566;52.879;57.877;-1;0
543;13;31;1;542.861162532068;542.973134;127520;ymfPlusDistStep;0.00242594;15.6566;47.3113;62.8656;-1;0
543;13;32;1;542.811162532068;542.973134;127520;ymfPlusDistStep;0.00248968;15.6566;52.3018;67.8558;-1;0
543;13;33;1;542.681162532068;542.973134;127520;ymfPlusDistStep;0.00245872;15.6566;57.1259;72.8474;-1;0
543;13;34;2;542.601162532068;542.973134;127520;ymfPlusDistStep;0.00245011;15.6566;61.9882;77.8401;-1;0
543;13;35;1;542.711162532068;542.973134;127520;ymfPlusDistStep;0.00247606;15.6566;77.6122;82.8336;-1;0
543;14;12;0;535.436617094487;542.789134;143897;ymfPlusDistStep;0.00610252;20.6121;114.026;33.5198;-1;0
543;14;15;0;538.971567066361;542.894134;135919;ymfPlusDistStep;0.00437045;14.5759;95.696;19.5082;-1;0
543;14;16;0;542.411162532068;542.973134;127520;ymfPlusDistStep;0.00364121;15.6566;94.4369;15.2611;-1;0
543;14;21;2;542.958;542.980134;18;ymfPlusDistStep;0.00285714;0;15.6384;15.6384;1;0
543;14;22;1;542.821162532068;542.973134;127520;ymfPlusDistStep;0.003125;15.6566;12.807;19.9221;-1;0
543;14;27;1;542.941;542.962134;18;ymfPlusDistStep;0.0027027;0;43.6869;43.6869;1;0
543;14;28;1;542.591162532068;542.973134;127520;ymfPlusDistStep;0.00276855;15.6566;59.7737;48.5889;-1;0
543;14;29;0;536.401567066361;542.894134;135919;ymfPlusDistStep;0.004;14.5759;53.2529;53.509;-1;0
543;14;30;0;533.921567066361;542.894134;135919;ymfPlusDistStep;0.00348764;14.5759;89.1927;58.4426;-1;0
543;14;32;1;542.741162532068;542.973134;127520;ymfPlusDistStep;0.00206125;15.6566;8.43831;68.3389;-1;0
543;14;33;0;539.761162532068;542.973134;127520;ymfPlusDistStep;0.00204636;15.6566;76.5384;73.2976;-1;0
543;15;16;1;542.891162532068;542.973134;127520;ymfPlusDistStep;0.00224527;15.6566;30.5814;18.6733;-1;0
543;15;17;0;540.901162532068;542.973134;127520;ymfPlusDistStep;0.0034825;15.6566;80.0976;15.8437;-1;0
543;15;19;1;542.621162532068;542.973134;127520;ymfPlusDistStep;0.00273368;15.6566;16.9202;14.3417;-1;0
543;15;20;1;542.571162532068;542.973134;127520;ymfPlusDistStep;0.00285714;15.6566;58.5539;16.0629;-1;0
543;15;21;0;542.396617094487;542.789134;143897;ymfPlusDistStep;0.005;20.6121;20.9284;18.9828;-1;0
543;16;16;0;529.371162532068;542.973134;127520;ymfPlusDistStep;0.00178571;15.6566;88.8449;22.6821;-1;0
543;16;17;1;542.601162532068;542.973134;127520;ymfPlusDistStep;0.0025;15.6566;14.254;20.4159;-1;0
543;16;18;1;542.722;542.743134;18;ymfPlusDistStep;0.025;0;19.2131;19.2131;1;0
543;16;19;1;542.751162532068;542.973134;127520;ymfPlusDistStep;0.00263158;15.6566;7.99918;19.2736;-1;0
543;17;17;0;535.791162532068;542.973134;127520;ymfPlusDistStep;0.00196078;15.6566;31.3357;25.1515;-1;0
543;17;18;1;542.741162532068;542.973134;127520;ymfPlusDistStep;0.0025641;15.6566;5.23951;24.1853;-1;0
543;17;19;0;542.161162532068;542.973134;127520;ymfPlusDistStep;0.00267175;15.6566;30.4682;24.2335;-1;0
543;18;18;1;542.751162532068;542.973134;127520;ymfPlusDistStep;0.00390195;15.6566;9.69738;29.1671;-1;0
543;18;19;1;542.911162532068;542.973134;127520;ymfPlusDistStep;0.0025409;15.6566;30.5279;29.207;-1;0
544;11;19;0;542.12092912469;543.913134;145734;ymfPlusDistStep;0.00322581;3.1966;20.6275;6.52149;-1;0
544;11;20;1;543.83092912469;543.913134;145734;ymfPlusDistStep;0.00249083;3.1966;7.48058;9.73966;-1;0
544;11;21;0;536.15092912469;543.913134;145734;ymfPlusDistStep;0.0025641;3.1966;12.322;14.0425;-1;0
544;11;22;0;541.10092912469;543.913134;145734;ymfPlusDistStep;0.00256523;3.1966;60.4927;18.6955;-1;0
544;11;23;1;543.68092912469;543.913134;145734;ymfPlusDistStep;0.0025641;3.1966;37.293;23.4916;-1;0
544;11;24;0;541.60092912469;543.913134;145734;ymfPlusDistStep;0.00238095;3.1966;3.12667;28.3582;-1;0
544;11;25;3;543.86092912469;543.913134;145734;ymfPlusDistStep;0.0025;3.1966;31.7186;33.2644;-1;0
544;11;26;1;543.955;543.976134;18;ymfPlusDistStep;0.00262116;0;38.1949;38.1949;1;0
544;11;27;1;543.965;543.987134;18;ymfPlusDistStep;0.00268576;0;43.1414;43.1414;1;0
544;11;28;1;543.89;543.911134;18;ymfPlusDistStep;0.0023353;0;48.099;48.099;1;0
544;11;29;0;537.05092912469;543.913134;145734;ymfPlusDistStep;0.00248092;3.1966;69.645;53.0645;-1;0
544;11;30;0;541.70092912469;543.913134;145734;ymfPlusDistStep;0.00320552;3.1966;83.416;58.036;-1;0
544;11;31;1;543.79092912469;543.913134;145734;ymfPlusDistStep;0.00233029;3.1966;48.0922;63.0119;-1;0
544;11;32;1;543.79092912469;543.913134;145734;ymfPlusDistStep;0.00153724;3.1966;52.9305;67.9914;-1;0
544;11;33;0;539.40092912469;543.913134;145734;ymfPlusDistStep;0.00252299;3.1966;80.4597;72.9737;-1;0
544;11;34;0;543.50092912469;543.913134;145734;ymfPlusDistStep;0.00290114;3.1966;85.257;77.9583;-1;0
544;11;35;3;543.939;543.960134;18;ymfPlusDistStep;0.00267162;0;82.9447;82.9447;1;0
544;12;16;0;542.94092912469;543.913134;145734;ymfPlusDistStep;0.0035769;3.1966;92.4154;12.3014;-1;0
544;12;17;1;543.909;543.930134;18;ymfPlusDistStep;0.00253318;0;7.32503;7.32503;1;0
544;12;18;1;543.875;543.896134;18;ymfPlusDistStep;0.00261478;0;2.44688;2.44688;1;0
544;12;19;2;543.87092912469;543.913134;145734;ymfPlusDistStep;0.00270197;3.1966;2.66992;2.88417;-1;0
544;12;20;0;537.47092912469;543.913134;145734;ymfPlusDistStep;0.00256167;3.1966;26.2672;7.78779;-1;0
544;12;21;4;543.875;543.897134;18;ymfPlusDistStep;0.00249671;0;12.7664;12.7664;1;0
544;12;22;0;543.76092912469;543.913134;145734;ymfPlusDistStep;0.00285714;3.1966;7.90348;17.757;-1;0
544;12;35;0;543.58092912469;543.913134;145734;ymfPlusDistStep;0.00224693;3.1966;63.9441;82.7382;-1;0
544;13;10;0;530.69092912469;543.913134;145734;ymfPlusDistStep;0.0025641;3.1966;116.94;42.4632;-1;0
544;13;11;0;532.37092912469;543.913134;145734;ymfPlusDistStep;0.00555556;3.1966;29.0708;37.4894;-1;0
544;13;12;0;543.03092912469;543.913134;145734;ymfPlusDistStep;0.00555556;3.1966;49.1527;32.5237;-1;0
544;13;13;1;543.76092912469;543.913134;145734;ymfPlusDistStep;0.00588235;3.1966;43.7273;27.5703;-1;0
544;13;14;0;542.13092912469;543.913134;145734;ymfPlusDistStep;0.005;3.1966;59.2158;22.6374;-1;0
544;13;15;3;543.882;543.904134;18;ymfPlusDistStep;0.00227097;0;17.7421;17.7421;1;0
544;13;16;1;543.82092912469;543.913134;145734;ymfPlusDistStep;0.0025641;3.1966;28.7822;12.9272;-1;0
544;13;17;0;537.73092912469;543.913134;145734;ymfPlusDistStep;0.00680753;3.1966;87.0058;8.33335;-1;0
544;13;22;1;543.944;543.966134;18;ymfPlusDistStep;0.00277778;0;18.1962;18.1962;1;0
544;13;23;2;543.53092912469;543.913134;145734;ymfPlusDistStep;0.0025;3.1966;31.3996;23.0961;-1;0
544;13;24;1;543.93;543.951134;18;ymfPlusDistStep;0.00243902;0;28.0315;28.0315;1;0
544;13;25;1;543.66092912469;543.913134;145734;ymfPlusDistStep;0.0025641;3.1966;39.6214;32.9863;-1;0
544;13;26;1;543.51092912469;543.913134;145734;ymfPlusDistStep;0.00555556;3.1966;44.4862;37.9529;-1;0
544;13;27;1;543.54092912469;543.913134;145734;ymfPlusDistStep;0.005;3.1966;49.0782;42.9273;-1;0
544;13;28;0;541.57092912469;543.913134;145734;ymfPlusDistStep;0.00256398;3.1966;45.1855;47.9071;-1;0
544;13;29;0;538.36092912469;543.913134;145734;ymfPlusDistStep;0.0025;3.1966;59.0404;52.8906;-1;0
544;13;30;1;543.79092912469;543.913134;145734;ymfPlusDistStep;0.00241777;3.1966;41.4891;57.877;-1;0
544;13;31;1;543.81092912469;543.913134;145734;ymfPlusDistStep;0.0024673;3.1966;46.4772;62.8656;-1;0
544;13;32;2;543.93;543.961134;18;ymfPlusDistStep;0.00271594;0;67.8558;67.8558;1;0
544;13;33;1;543.77092912469;543.913134;145734;ymfPlusDistStep;0.00239113;3.1966;56.4596;72.8474;-1;0
544;13;34;1;543.77092912469;543.913134;145734;ymfPlusDistStep;0.00227188;3.1966;61.453;77.8401;-1;0
544;13;35;1;543.58092912469;543.913134;145734;ymfPlusDistStep;0.00201079;3.1966;48.897;82.8336;-1;0
544;14;12;0;535.54092912469;543.913134;145734;ymfPlusDistStep;0.00575154;3.1966;114.026;33.5198;-1;0
544;14;15;0;539.08092912469;543.913134;145734;ymfPlusDistStep;0.00418744;3.1966;95.696;19.5082;-1;0
544;14;16;2;543.82092912469;543.913134;145734;ymfPlusDistStep;0.00214953;3.1966;28.7585;15.2611;-1;0
544;14;21;2;543.907;543.929134;18;ymfPlusDistStep;0.00277778;0;15.6384;15.6384;1;0
544;14;22;1;543.911;543.932134;18;ymfPlusDistStep;0.0030303;0;19.9221;19.9221;1;0
544;14;27;1;543.57092912469;543.913134;145734;ymfPlusDistStep;0.00263158;3.1966;15.9774;43.6869;-1;0
544;14;28;0;543.15092912469;543.913134;145734;ymfPlusDistStep;0.0027027;3.1966;5.62996;48.5889;-1;0
544;14;29;0;536.51092912469;543.913134;145734;ymfPlusDistStep;0.00384615;3.1966;53.2529;53.509;-1;0
544;14;30;0;534.03092912469;543.913134;145734;ymfPlusDistStep;0.0033701;3.1966;89.1927;58.4426;-1;0
544;14;31;1;543.926;543.947134;18;ymfPlusDistStep;1;0;63.3867;63.3867;1;0
544;14;32;0;543.926;543.947134;18;ymfPlusDistStep;0.00224088;0;68.3389;68.3389;1;0
544;14;33;0;543.00092912469;543.913134;145734;ymfPlusDistStep;0.00211655;3.1966;85.3301;73.2976;-1;0
544;15;16;1;543.48092912469;543.913134;145734;ymfPlusDistStep;0.00225192;3.1966;12.4735;18.6733;-1;0
544;15;17;0;541.00092912469;543.913134;145734;ymfPlusDistStep;0.00310326;3.1966;80.0976;15.8437;-1;0
544;15;19;0;543.64092912469;543.913134;145734;ymfPlusDistStep;0.00274797;3.1966;19.699;14.3417;-1;0
544;15;20;2;543.921;543.943134;18;ymfPlusDistStep;0.00277778;0;16.0629;16.0629;1;0
544;15;21;0;542.50092912469;543.913134;145734;ymfPlusDistStep;0.0047619;3.1966;20.9284;18.9828;-1;0
544;16;16;0;529.47092912469;543.913134;145734;ymfPlusDistStep;0.00204082;3.1966;88.8449;22.6821;-1;0
544;16;17;0;543.71092912469;543.913134;145734;ymfPlusDistStep;0.00243902;3.1966;4.89446;20.4159;-1;0
544;16;18;2;543.953;543.974134;18;ymfPlusDistStep;0.02;0;19.2131;19.2131;1;0
544;16;19;1;543.71092912469;543.913134;145734;ymfPlusDistStep;0.0025641;3.1966;6.23972;19.2736;-1;0
544;17;17;0;535.89092912469;543.913134;145734;ymfPlusDistStep;0.00188679;3.1966;31.3357;25.1515;-1;0
