#CELLSIZE=5.000000,DATACOL=-1,DATATYPE=pedestrianCount,IDXCOL=3,MAP_TYPE=global,NODE_ID=-1,SEP=;,SIM_BBOX=0;0;164.1;215.1,VERSION=0.4,XOFFSET=-692273.889474,XSIZE=164.100000,YOFFSET=-5337503.566101,YSIZE=215.100000
simtime;x;y;count;measured_t;received_t;source;selection;selectionRank;own_cell;node_id
385;11;31;4;385;385;-1;local;0;0;76800, 78156, 78476, 78519
385;11;32;2;385;385;-1;local;0;0;75944, 76308
385;11;33;3;385;385;-1;local;0;0;73712, 74722, 75599
385;11;34;1;385;385;-1;local;0;0;73322
385;11;35;1;385;385;-1;local;0;0;71229
385;12;17;1;385;385;-1;local;0;0;99513
385;12;18;4;385;385;-1;local;0;0;18, 96874, 96947, 97793
385;12;19;2;385;385;-1;local;0;0;96200, 96563
385;12;21;3;385;385;-1;local;0;0;44469, 46240, 78828
385;12;35;1;385;385;-1;local;0;0;70351
385;13;9;1;385;385;-1;local;0;0;101362
385;13;10;1;385;385;-1;local;0;0;98575
385;13;11;1;385;385;-1;local;0;0;98532
385;13;12;2;385;385;-1;local;0;0;95212, 95285
385;13;13;1;385;385;-1;local;0;0;99440
385;13;14;1;385;385;-1;local;0;0;100133
385;13;15;4;385;385;-1;local;0;0;101856, 101929, 102569, 102642
385;13;16;2;385;385;-1;local;0;0;101448, 101491
385;13;18;2;385;385;-1;local;0;0;98618, 98661
385;13;22;3;385;385;-1;local;0;0;46790, 47121, 81646
385;13;23;1;385;385;-1;local;0;0;49695
385;13;24;2;385;385;-1;local;0;0;50007, 51809
385;13;25;3;385;385;-1;local;0;0;51766, 52326, 52592
385;13;26;2;385;385;-1;local;0;0;53432, 54305
385;13;27;1;385;385;-1;local;0;0;55251
385;13;28;2;385;385;-1;local;0;0;56850, 57168
385;13;29;2;385;385;-1;local;0;0;57211, 59448
385;13;30;1;385;385;-1;local;0;0;60156
385;13;31;3;385;385;-1;local;0;0;61816, 61859, 62667
385;13;32;2;385;385;-1;local;0;0;63102, 64022
385;13;33;1;385;385;-1;local;0;0;64880
385;13;34;3;385;385;-1;local;0;0;66654, 67531, 67574
385;13;35;1;385;385;-1;local;0;0;68200
385;14;9;3;385;385;-1;local;0;0;92025, 92098, 101405
385;14;10;1;385;385;-1;local;0;0;94447
385;14;11;1;385;385;-1;local;0;0;96606
385;14;12;1;385;385;-1;local;0;0;97720
385;14;16;4;385;385;-1;local;0;0;99125, 100206, 101084, 101127
385;14;26;1;385;385;-1;local;0;0;54722
385;14;27;1;385;385;-1;local;0;0;55990
385;14;28;1;385;385;-1;local;0;0;56063
385;14;32;1;385;385;-1;local;0;0;62710
385;15;16;1;385;385;-1;local;0;0;99168
385;15;20;2;385;385;-1;local;0;0;86268, 86774
385;16;17;1;385;385;-1;local;0;0;96243
385;16;19;1;385;385;-1;local;0;0;89089
385;17;18;2;385;385;-1;local;0;0;94103, 95358
386;11;19;2;386;386;-1;local;0;0;96200, 96563
386;11;20;4;386;386;-1;local;0;0;90132, 94060, 94374, 95401
386;11;21;4;386;386;-1;local;0;0;93370, 93413, 93713, 93756
386;11;22;4;386;386;-1;local;0;0;91289, 91332, 91590, 91633
386;11;23;2;386;386;-1;local;0;0;90906, 90949
386;11;24;5;386;386;-1;local;0;0;88354, 88397, 88707, 88750, 89162
386;11;25;3;386;386;-1;local;0;0;86311, 86701, 87603
386;11;26;2;386;386;-1;local;0;0;85094, 85884
386;11;27;2;386;386;-1;local;0;0;83883, 84245
386;11;28;3;386;386;-1;local;0;0;81719, 82473, 83364
386;11;29;1;386;386;-1;local;0;0;81056
386;11;30;3;386;386;-1;local;0;0;79156, 79229, 80186
386;11;31;5;386;386;-1;local;0;0;76727, 76800, 78156, 78476, 78519
386;11;32;1;386;386;-1;local;0;0;76308
386;11;33;3;386;386;-1;local;0;0;74722, 75599, 75944
386;11;34;2;386;386;-1;local;0;0;73322, 73712
386;11;35;1;386;386;-1;local;0;0;71229
386;12;17;1;386;386;-1;local;0;0;99513
386;12;18;3;386;386;-1;local;0;0;18, 96874, 97793
386;12;19;1;386;386;-1;local;0;0;96947
386;12;20;1;386;386;-1;local;0;0;78828
386;12;21;1;386;386;-1;local;0;0;46240
386;12;35;1;386;386;-1;local;0;0;70351
386;13;9;2;386;386;-1;local;0;0;101362, 101405
386;13;10;1;386;386;-1;local;0;0;98575
386;13;11;1;386;386;-1;local;0;0;98532
386;13;12;2;386;386;-1;local;0;0;95212, 95285
386;13;13;1;386;386;-1;local;0;0;99440
386;13;14;2;386;386;-1;local;0;0;100133, 101929
386;13;15;4;386;386;-1;local;0;0;102569, 102642, 103404, 103447
386;13;16;3;386;386;-1;local;0;0;101448, 101491, 101856
386;13;18;1;386;386;-1;local;0;0;98661
386;13;22;3;386;386;-1;local;0;0;46790, 47121, 81646
386;13;23;2;386;386;-1;local;0;0;49695, 50007
386;13;24;2;386;386;-1;local;0;0;51766, 51809
386;13;25;2;386;386;-1;local;0;0;52326, 52592
386;13;26;3;386;386;-1;local;0;0;53432, 54305, 54722
386;13;27;1;386;386;-1;local;0;0;55251
386;13;28;2;386;386;-1;local;0;0;57168, 57211
386;13;29;1;386;386;-1;local;0;0;59448
386;13;30;1;386;386;-1;local;0;0;60156
386;13;31;2;386;386;-1;local;0;0;61816, 62667
386;13;32;3;386;386;-1;local;0;0;63102, 64022, 64880
386;13;34;3;386;386;-1;local;0;0;66654, 67531, 67574
386;13;35;1;386;386;-1;local;0;0;68200
386;14;8;1;386;386;-1;local;0;0;92098
386;14;9;1;386;386;-1;local;0;0;92025
386;14;10;1;386;386;-1;local;0;0;94447
386;14;11;1;386;386;-1;local;0;0;96606
386;14;12;1;386;386;-1;local;0;0;97720
386;14;16;3;386;386;-1;local;0;0;100206, 101084, 101127
386;14;18;1;386;386;-1;local;0;0;98618
386;14;27;2;386;386;-1;local;0;0;55990, 56063
386;14;28;1;386;386;-1;local;0;0;56850
386;14;31;1;386;386;-1;local;0;0;61859
386;14;32;1;386;386;-1;local;0;0;62710
386;15;16;1;386;386;-1;local;0;0;99168
386;15;17;1;386;386;-1;local;0;0;99125
386;15;20;2;386;386;-1;local;0;0;86268, 86774
386;16;17;1;386;386;-1;local;0;0;96243
386;16;19;1;386;386;-1;local;0;0;89089
386;17;18;2;386;386;-1;local;0;0;94103, 95358
387;11;19;2;387;387;-1;local;0;0;96200, 96563
387;11;20;3;387;387;-1;local;0;0;90132, 94374, 95401
387;11;21;4;387;387;-1;local;0;0;93413, 93713, 93756, 94060
387;11;22;4;387;387;-1;local;0;0;91332, 91590, 91633, 93370
387;11;23;3;387;387;-1;local;0;0;90906, 90949, 91289
387;11;24;3;387;387;-1;local;0;0;88707, 88750, 89162
387;11;25;5;387;387;-1;local;0;0;86311, 86701, 87603, 88354, 88397
387;11;26;1;387;387;-1;local;0;0;85884
387;11;27;3;387;387;-1;local;0;0;83883, 84245, 85094
387;11;28;2;387;387;-1;local;0;0;82473, 83364
387;11;29;1;387;387;-1;local;0;0;81719
387;11;30;4;387;387;-1;local;0;0;79156, 79229, 80186, 81056
387;11;31;5;387;387;-1;local;0;0;76727, 76800, 78156, 78476, 78519
387;11;32;1;387;387;-1;local;0;0;76308
387;11;33;3;387;387;-1;local;0;0;74722, 75599, 75944
387;11;34;2;387;387;-1;local;0;0;73322, 73712
387;12;17;1;387;387;-1;local;0;0;99513
387;12;18;2;387;387;-1;local;0;0;18, 97793
387;12;19;2;387;387;-1;local;0;0;96874, 96947
387;12;20;1;387;387;-1;local;0;0;78828
387;12;21;1;387;387;-1;local;0;0;46240
387;12;22;1;387;387;-1;local;0;0;46790
387;12;35;1;387;387;-1;local;0;0;71229
387;13;9;2;387;387;-1;local;0;0;101362, 101405
387;13;10;1;387;387;-1;local;0;0;94447
387;13;11;2;387;387;-1;local;0;0;98532, 98575
387;13;12;2;387;387;-1;local;0;0;95212, 95285
387;13;13;2;387;387;-1;local;0;0;99440, 100133
387;13;14;1;387;387;-1;local;0;0;101929
387;13;15;4;387;387;-1;local;0;0;102569, 102642, 103404, 103447
387;13;16;3;387;387;-1;local;0;0;101448, 101491, 101856
387;13;18;1;387;387;-1;local;0;0;98661
387;13;22;2;387;387;-1;local;0;0;47121, 81646
387;13;23;2;387;387;-1;local;0;0;49695, 50007
387;13;24;2;387;387;-1;local;0;0;51766, 51809
387;13;25;3;387;387;-1;local;0;0;52326, 52592, 54305
387;13;26;3;387;387;-1;local;0;0;53432, 54722, 55251
387;13;28;2;387;387;-1;local;0;0;57168, 57211
387;13;29;1;387;387;-1;local;0;0;59448
387;13;30;2;387;387;-1;local;0;0;60156, 61816
387;13;31;1;387;387;-1;local;0;0;62667
387;13;32;3;387;387;-1;local;0;0;63102, 64022, 64880
387;13;34;3;387;387;-1;local;0;0;66654, 67531, 67574
387;13;35;2;387;387;-1;local;0;0;68200, 70351
387;14;8;1;387;387;-1;local;0;0;92098
387;14;9;1;387;387;-1;local;0;0;92025
387;14;11;1;387;387;-1;local;0;0;96606
387;14;12;1;387;387;-1;local;0;0;97720
387;14;16;3;387;387;-1;local;0;0;100206, 101084, 101127
387;14;18;1;387;387;-1;local;0;0;98618
387;14;27;2;387;387;-1;local;0;0;55990, 56063
387;14;28;1;387;387;-1;local;0;0;56850
387;14;31;2;387;387;-1;local;0;0;61859, 62710
387;15;17;2;387;387;-1;local;0;0;99125, 99168
387;15;20;2;387;387;-1;local;0;0;86268, 86774
387;16;19;1;387;387;-1;local;0;0;89089
387;17;18;2;387;387;-1;local;0;0;95358, 96243
387;18;18;1;387;387;-1;local;0;0;94103
388;11;19;2;388;388;-1;local;0;0;96563, 96874
388;11;20;3;388;388;-1;local;0;0;94374, 95401, 96200
388;11;21;5;388;388;-1;local;0;0;90132, 93413, 93713, 93756, 94060
388;11;22;3;388;388;-1;local;0;0;91590, 91633, 93370
388;11;23;4;388;388;-1;local;0;0;90906, 90949, 91289, 91332
388;11;24;3;388;388;-1;local;0;0;88707, 88750, 89162
388;11;25;4;388;388;-1;local;0;0;86701, 87603, 88354, 88397
388;11;26;2;388;388;-1;local;0;0;85884, 86311
388;11;27;2;388;388;-1;local;0;0;84245, 85094
388;11;28;3;388;388;-1;local;0;0;82473, 83364, 83883
388;11;29;1;388;388;-1;local;0;0;81719
388;11;30;4;388;388;-1;local;0;0;79156, 79229, 80186, 81056
388;11;31;4;388;388;-1;local;0;0;76727, 76800, 78476, 78519
388;11;32;2;388;388;-1;local;0;0;76308, 78156
388;11;33;2;388;388;-1;local;0;0;75599, 75944
388;11;34;2;388;388;-1;local;0;0;73712, 74722
388;11;35;1;388;388;-1;local;0;0;73322
388;12;17;1;388;388;-1;local;0;0;99513
388;12;18;1;388;388;-1;local;0;0;18
388;12;19;2;388;388;-1;local;0;0;96947, 97793
388;12;20;1;388;388;-1;local;0;0;46240
388;12;21;1;388;388;-1;local;0;0;46790
388;12;22;2;388;388;-1;local;0;0;47121, 81646
388;12;35;1;388;388;-1;local;0;0;71229
388;13;9;3;388;388;-1;local;0;0;92025, 101362, 101405
388;13;10;1;388;388;-1;local;0;0;94447
388;13;11;2;388;388;-1;local;0;0;96606, 98532
388;13;12;1;388;388;-1;local;0;0;95285
388;13;13;2;388;388;-1;local;0;0;99440, 100133
388;13;14;2;388;388;-1;local;0;0;101929, 102569
388;13;15;4;388;388;-1;local;0;0;103404, 103447, 103714, 103757
388;13;16;3;388;388;-1;local;0;0;101448, 101856, 102642
388;13;17;1;388;388;-1;local;0;0;101491
388;13;18;1;388;388;-1;local;0;0;98661
388;13;23;2;388;388;-1;local;0;0;49695, 50007
388;13;24;3;388;388;-1;local;0;0;51766, 51809, 52326
388;13;25;3;388;388;-1;local;0;0;52592, 53432, 54305
388;13;26;2;388;388;-1;local;0;0;54722, 55251
388;13;27;2;388;388;-1;local;0;0;55990, 56063
388;13;28;2;388;388;-1;local;0;0;57211, 59448
388;13;30;2;388;388;-1;local;0;0;60156, 61816
388;13;31;1;388;388;-1;local;0;0;63102
388;13;32;2;388;388;-1;local;0;0;64022, 64880
388;13;33;1;388;388;-1;local;0;0;66654
388;13;34;3;388;388;-1;local;0;0;67531, 67574, 68200
388;13;35;1;388;388;-1;local;0;0;70351
388;14;11;1;388;388;-1;local;0;0;98575
388;14;12;1;388;388;-1;local;0;0;97720
388;14;16;2;388;388;-1;local;0;0;101084, 101127
388;14;18;1;388;388;-1;local;0;0;98618
388;14;27;1;388;388;-1;local;0;0;56850
388;14;28;1;388;388;-1;local;0;0;57168
388;14;30;1;388;388;-1;local;0;0;61859
388;14;31;2;388;388;-1;local;0;0;62667, 62710
388;15;16;1;388;388;-1;local;0;0;100206
388;15;17;2;388;388;-1;local;0;0;99125, 99168
388;15;19;1;388;388;-1;local;0;0;89089
388;15;20;1;388;388;-1;local;0;0;86268
388;15;21;1;388;388;-1;local;0;0;86774
388;17;18;2;388;388;-1;local;0;0;95358, 96243
388;18;18;1;388;388;-1;local;0;0;94103
389;11;19;2;389;389;-1;local;0;0;96563, 96874
389;11;20;2;389;389;-1;local;0;0;95401, 96200
389;11;21;5;389;389;-1;local;0;0;90132, 93713, 93756, 94060, 94374
389;11;22;3;389;389;-1;local;0;0;91633, 93370, 93413
389;11;23;4;389;389;-1;local;0;0;90949, 91289, 91332, 91590
389;11;24;2;389;389;-1;local;0;0;89162, 90906
389;11;25;6;389;389;-1;local;0;0;86701, 87603, 88354, 88397, 88707, 88750
389;11;26;1;389;389;-1;local;0;0;86311
389;11;27;3;389;389;-1;local;0;0;84245, 85094, 85884
389;11;28;3;389;389;-1;local;0;0;82473, 83364, 83883
389;11;29;1;389;389;-1;local;0;0;81719
389;11;30;3;389;389;-1;local;0;0;79156, 80186, 81056
389;11;31;4;389;389;-1;local;0;0;76727, 78476, 78519, 79229
389;11;32;3;389;389;-1;local;0;0;76308, 76800, 78156
389;11;33;2;389;389;-1;local;0;0;75599, 75944
389;11;34;2;389;389;-1;local;0;0;73712, 74722
389;11;35;1;389;389;-1;local;0;0;73322
389;12;16;1;389;389;-1;local;0;0;101856
389;12;18;2;389;389;-1;local;0;0;18, 99513
389;12;19;2;389;389;-1;local;0;0;96947, 97793
389;12;20;1;389;389;-1;local;0;0;46240
389;12;21;2;389;389;-1;local;0;0;46790, 81646
389;12;22;1;389;389;-1;local;0;0;47121
389;12;35;1;389;389;-1;local;0;0;71229
389;13;9;1;389;389;-1;local;0;0;101405
389;13;10;1;389;389;-1;local;0;0;101362
389;13;11;2;389;389;-1;local;0;0;96606, 98532
389;13;12;1;389;389;-1;local;0;0;95285
389;13;13;2;389;389;-1;local;0;0;99440, 100133
389;13;14;3;389;389;-1;local;0;0;101929, 102569, 103404
389;13;15;3;389;389;-1;local;0;0;103447, 103714, 103757
389;13;16;2;389;389;-1;local;0;0;101448, 102642
389;13;17;1;389;389;-1;local;0;0;101491
389;13;18;1;389;389;-1;local;0;0;98661
389;13;22;1;389;389;-1;local;0;0;49695
389;13;23;2;389;389;-1;local;0;0;50007, 51809
389;13;24;2;389;389;-1;local;0;0;51766, 52326
389;13;25;3;389;389;-1;local;0;0;52592, 53432, 54305
389;13;26;2;389;389;-1;local;0;0;54722, 55251
389;13;27;2;389;389;-1;local;0;0;55990, 56063
389;13;28;2;389;389;-1;local;0;0;57211, 59448
389;13;30;2;389;389;-1;local;0;0;60156, 61816
389;13;31;2;389;389;-1;local;0;0;63102, 64022
389;13;32;1;389;389;-1;local;0;0;64880
389;13;33;2;389;389;-1;local;0;0;66654, 67531
389;13;34;2;389;389;-1;local;0;0;67574, 68200
389;13;35;1;389;389;-1;local;0;0;70351
389;14;10;1;389;389;-1;local;0;0;94447
389;14;11;2;389;389;-1;local;0;0;97720, 98575
389;14;16;2;389;389;-1;local;0;0;101084, 101127
389;14;18;1;389;389;-1;local;0;0;98618
389;14;20;1;389;389;-1;local;0;0;86268
389;14;21;1;389;389;-1;local;0;0;86774
389;14;27;1;389;389;-1;local;0;0;56850
389;14;28;1;389;389;-1;local;0;0;57168
389;14;30;1;389;389;-1;local;0;0;61859
389;14;31;2;389;389;-1;local;0;0;62667, 62710
389;15;16;1;389;389;-1;local;0;0;100206
389;15;17;2;389;389;-1;local;0;0;99125, 99168
389;15;19;1;389;389;-1;local;0;0;89089
389;17;18;2;389;389;-1;local;0;0;95358, 96243
389;18;19;1;389;389;-1;local;0;0;94103
390;11;19;1;390;390;-1;local;0;0;96874
390;11;20;3;390;390;-1;local;0;0;95401, 96200, 96563
390;11;21;4;390;390;-1;local;0;0;90132, 93756, 94060, 94374
390;11;22;3;390;390;-1;local;0;0;93370, 93413, 93713
390;11;23;5;390;390;-1;local;0;0;90949, 91289, 91332, 91590, 91633
390;11;24;2;390;390;-1;local;0;0;89162, 90906
390;11;25;5;390;390;-1;local;0;0;87603, 88354, 88397, 88707, 88750
390;11;26;2;390;390;-1;local;0;0;86311, 86701
390;11;27;2;390;390;-1;local;0;0;85094, 85884
390;11;28;3;390;390;-1;local;0;0;83364, 83883, 84245
390;11;29;2;390;390;-1;local;0;0;81719, 82473
390;11;30;2;390;390;-1;local;0;0;80186, 81056
390;11;31;3;390;390;-1;local;0;0;76727, 79156, 79229
390;11;32;4;390;390;-1;local;0;0;76800, 78156, 78476, 78519
390;11;33;2;390;390;-1;local;0;0;75944, 76308
390;11;34;3;390;390;-1;local;0;0;73712, 74722, 75599
390;11;35;1;390;390;-1;local;0;0;73322
390;12;16;2;390;390;-1;local;0;0;101856, 103447
390;12;18;2;390;390;-1;local;0;0;18, 99513
390;12;19;2;390;390;-1;local;0;0;96947, 97793
390;12;21;2;390;390;-1;local;0;0;46790, 81646
390;12;22;1;390;390;-1;local;0;0;47121
390;12;35;1;390;390;-1;local;0;0;71229
390;13;9;1;390;390;-1;local;0;0;101405
390;13;10;2;390;390;-1;local;0;0;96606, 101362
390;13;11;2;390;390;-1;local;0;0;98532, 98575
390;13;12;1;390;390;-1;local;0;0;99440
390;13;13;1;390;390;-1;local;0;0;100133
390;13;14;3;390;390;-1;local;0;0;101929, 102569, 103404
390;13;15;4;390;390;-1;local;0;0;103714, 103757, 104056, 104129
390;13;16;1;390;390;-1;local;0;0;102642
390;13;17;1;390;390;-1;local;0;0;101491
390;13;18;1;390;390;-1;local;0;0;98661
390;13;22;1;390;390;-1;local;0;0;49695
390;13;23;2;390;390;-1;local;0;0;50007, 51809
390;13;24;3;390;390;-1;local;0;0;51766, 52326, 52592
390;13;25;2;390;390;-1;local;0;0;53432, 54305
390;13;26;3;390;390;-1;local;0;0;54722, 55251, 55990
390;13;27;1;390;390;-1;local;0;0;56063
390;13;28;1;390;390;-1;local;0;0;59448
390;13;29;1;390;390;-1;local;0;0;60156
390;13;30;1;390;390;-1;local;0;0;61816
390;13;31;2;390;390;-1;local;0;0;63102, 64022
390;13;32;1;390;390;-1;local;0;0;64880
390;13;33;2;390;390;-1;local;0;0;66654, 67531
390;13;34;2;390;390;-1;local;0;0;67574, 68200
390;13;35;1;390;390;-1;local;0;0;70351
390;14;8;2;390;390;-1;local;0;0;103970, 104013
390;14;9;1;390;390;-1;local;0;0;94447
390;14;11;1;390;390;-1;local;0;0;97720
390;14;16;2;390;390;-1;local;0;0;101084, 101448
390;14;18;1;390;390;-1;local;0;0;98618
390;14;21;2;390;390;-1;local;0;0;86268, 86774
390;14;27;2;390;390;-1;local;0;0;56850, 57168
390;14;28;1;390;390;-1;local;0;0;57211
390;14;30;2;390;390;-1;local;0;0;61859, 62667
390;14;31;1;390;390;-1;local;0;0;62710
390;15;16;2;390;390;-1;local;0;0;100206, 101127
390;15;17;1;390;390;-1;local;0;0;99125
390;15;20;1;390;390;-1;local;0;0;89089
390;16;17;1;390;390;-1;local;0;0;99168
390;17;18;2;390;390;-1;local;0;0;95358, 96243
390;18;19;1;390;390;-1;local;0;0;94103
391;11;19;2;391;391;-1;local;0;0;96874, 96947
391;11;20;2;391;391;-1;local;0;0;96200, 96563
391;11;21;4;391;391;-1;local;0;0;90132, 94060, 94374, 95401
391;11;22;4;391;391;-1;local;0;0;93370, 93413, 93713, 93756
391;11;23;4;391;391;-1;local;0;0;91289, 91332, 91590, 91633
391;11;24;2;391;391;-1;local;0;0;90906, 90949
391;11;25;5;391;391;-1;local;0;0;88354, 88397, 88707, 88750, 89162
391;11;26;3;391;391;-1;local;0;0;86311, 86701, 87603
391;11;27;2;391;391;-1;local;0;0;85094, 85884
391;11;28;2;391;391;-1;local;0;0;83883, 84245
391;11;29;3;391;391;-1;local;0;0;81719, 82473, 83364
391;11;30;1;391;391;-1;local;0;0;81056
391;11;31;4;391;391;-1;local;0;0;76727, 79156, 79229, 80186
391;11;32;4;391;391;-1;local;0;0;76800, 78156, 78476, 78519
391;11;33;1;391;391;-1;local;0;0;76308
391;11;34;3;391;391;-1;local;0;0;74722, 75599, 75944
391;11;35;2;391;391;-1;local;0;0;73322, 73712
391;12;16;2;391;391;-1;local;0;0;102642, 103447
391;12;17;1;391;391;-1;local;0;0;101856
391;12;18;2;391;391;-1;local;0;0;18, 99513
391;12;19;1;391;391;-1;local;0;0;97793
391;12;21;3;391;391;-1;local;0;0;46790, 47121, 81646
391;12;35;1;391;391;-1;local;0;0;71229
391;13;8;1;391;391;-1;local;0;0;104013
391;13;10;3;391;391;-1;local;0;0;96606, 101362, 101405
391;13;11;1;391;391;-1;local;0;0;98575
391;13;12;2;391;391;-1;local;0;0;98532, 99440
391;13;13;1;391;391;-1;local;0;0;100133
391;13;14;3;391;391;-1;local;0;0;101929, 102569, 103404
391;13;15;4;391;391;-1;local;0;0;103714, 103757, 104056, 104129
391;13;17;1;391;391;-1;local;0;0;101491
391;13;18;1;391;391;-1;local;0;0;98661
391;13;22;2;391;391;-1;local;0;0;49695, 50007
391;13;23;1;391;391;-1;local;0;0;51809
391;13;24;3;391;391;-1;local;0;0;51766, 52326, 52592
391;13;25;3;391;391;-1;local;0;0;53432, 54305, 54722
391;13;26;3;391;391;-1;local;0;0;55251, 55990, 56063
391;13;29;1;391;391;-1;local;0;0;60156
391;13;30;1;391;391;-1;local;0;0;61816
391;13;31;3;391;391;-1;local;0;0;63102, 64022, 64880
391;13;33;3;391;391;-1;local;0;0;66654, 67531, 67574
391;13;34;2;391;391;-1;local;0;0;68200, 70351
391;14;8;1;391;391;-1;local;0;0;103970
391;14;9;1;391;391;-1;local;0;0;94447
391;14;11;1;391;391;-1;local;0;0;97720
391;14;16;1;391;391;-1;local;0;0;101448
391;14;17;1;391;391;-1;local;0;0;101084
391;14;21;2;391;391;-1;local;0;0;86268, 86774
391;14;27;3;391;391;-1;local;0;0;56850, 57168, 57211
391;14;28;1;391;391;-1;local;0;0;59448
391;14;30;2;391;391;-1;local;0;0;61859, 62667
391;14;31;1;391;391;-1;local;0;0;62710
391;15;16;2;391;391;-1;local;0;0;100206, 101127
391;15;17;1;391;391;-1;local;0;0;99125
391;15;18;1;391;391;-1;local;0;0;98618
391;15;20;1;391;391;-1;local;0;0;89089
391;16;17;1;391;391;-1;local;0;0;99168
391;17;18;2;391;391;-1;local;0;0;95358, 96243
391;18;19;1;391;391;-1;local;0;0;94103
392;11;19;2;392;392;-1;local;0;0;96947, 97793
392;11;20;3;392;392;-1;local;0;0;96200, 96563, 96874
392;11;21;3;392;392;-1;local;0;0;90132, 94374, 95401
392;11;22;4;392;392;-1;local;0;0;93413, 93713, 93756, 94060
392;11;23;4;392;392;-1;local;0;0;91332, 91590, 91633, 93370
392;11;24;3;392;392;-1;local;0;0;90906, 90949, 91289
392;11;25;4;392;392;-1;local;0;0;88397, 88707, 88750, 89162
392;11;26;4;392;392;-1;local;0;0;86311, 86701, 87603, 88354
392;11;27;1;392;392;-1;local;0;0;85884
392;11;28;3;392;392;-1;local;0;0;83883, 84245, 85094
392;11;29;3;392;392;-1;local;0;0;81719, 82473, 83364
392;11;30;1;392;392;-1;local;0;0;81056
392;11;31;3;392;392;-1;local;0;0;79156, 79229, 80186
392;11;32;5;392;392;-1;local;0;0;76727, 76800, 78156, 78476, 78519
392;11;33;1;392;392;-1;local;0;0;76308
392;11;34;3;392;392;-1;local;0;0;74722, 75599, 75944
392;11;35;1;392;392;-1;local;0;0;73712
392;12;16;2;392;392;-1;local;0;0;102642, 103447
392;12;17;1;392;392;-1;local;0;0;101856
392;12;18;2;392;392;-1;local;0;0;18, 99513
392;12;21;3;392;392;-1;local;0;0;46790, 47121, 81646
392;12;35;1;392;392;-1;local;0;0;73322
392;13;8;1;392;392;-1;local;0;0;104013
392;13;10;1;392;392;-1;local;0;0;101362
392;13;12;4;392;392;-1;local;0;0;98532, 98575, 99440, 100133
392;13;14;3;392;392;-1;local;0;0;101929, 102569, 103404
392;13;15;6;392;392;-1;local;0;0;103714, 103757, 104056, 104129, 104977, 105050
392;13;17;1;392;392;-1;local;0;0;101491
392;13;19;1;392;392;-1;local;0;0;98661
392;13;22;2;392;392;-1;local;0;0;49695, 50007
392;13;23;2;392;392;-1;local;0;0;51766, 51809
392;13;24;3;392;392;-1;local;0;0;52326, 52592, 54305
392;13;25;3;392;392;-1;local;0;0;53432, 54722, 55251
392;13;26;2;392;392;-1;local;0;0;55990, 56063
392;13;29;2;392;392;-1;local;0;0;60156, 61816
392;13;31;3;392;392;-1;local;0;0;63102, 64022, 64880
392;13;33;3;392;392;-1;local;0;0;66654, 67531, 67574
392;13;34;2;392;392;-1;local;0;0;68200, 70351
392;13;35;1;392;392;-1;local;0;0;71229
392;14;8;1;392;392;-1;local;0;0;103970
392;14;9;1;392;392;-1;local;0;0;94447
392;14;10;2;392;392;-1;local;0;0;96606, 101405
392;14;11;1;392;392;-1;local;0;0;97720
392;14;16;1;392;392;-1;local;0;0;101448
392;14;21;2;392;392;-1;local;0;0;86268, 86774
392;14;27;3;392;392;-1;local;0;0;56850, 57168, 57211
392;14;28;1;392;392;-1;local;0;0;59448
392;14;30;3;392;392;-1;local;0;0;61859, 62667, 62710
392;15;16;2;392;392;-1;local;0;0;100206, 101127
392;15;17;1;392;392;-1;local;0;0;101084
392;15;18;1;392;392;-1;local;0;0;98618
392;15;20;1;392;392;-1;local;0;0;89089
392;16;17;2;392;392;-1;local;0;0;99125, 99168
392;17;18;1;392;392;-1;local;0;0;96243
392;17;19;1;392;392;-1;local;0;0;94103
392;18;18;1;392;392;-1;local;0;0;95358
393;11;19;1;393;393;-1;local;0;0;97793
393;11;20;3;393;393;-1;local;0;0;96563, 96874, 96947
393;11;21;3;393;393;-1;local;0;0;94374, 95401, 96200
393;11;22;5;393;393;-1;local;0;0;90132, 93413, 93713, 93756, 94060
393;11;23;3;393;393;-1;local;0;0;91590, 91633, 93370
393;11;24;4;393;393;-1;local;0;0;90906, 90949, 91289, 91332
393;11;25;3;393;393;-1;local;0;0;88707, 88750, 89162
393;11;26;4;393;393;-1;local;0;0;86701, 87603, 88354, 88397
393;11;27;2;393;393;-1;local;0;0;85884, 86311
393;11;28;2;393;393;-1;local;0;0;84245, 85094
393;11;29;3;393;393;-1;local;0;0;82473, 83364, 83883
393;11;30;1;393;393;-1;local;0;0;81719
393;11;31;4;393;393;-1;local;0;0;79156, 79229, 80186, 81056
393;11;32;4;393;393;-1;local;0;0;76727, 76800, 78476, 78519
393;11;33;2;393;393;-1;local;0;0;76308, 78156
